StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515843585;"2018/01/13 12:39:45";5.6;76
1515843893;"2018/01/13 12:44:53";5.6;76
1515844200;"2018/01/13 12:50:00";5.6;76
1515844508;"2018/01/13 12:55:08";5.6;76
1515844816;"2018/01/13 13:00:16";5.6;76
1515845072;"2018/01/13 13:04:32";5.6;76
1515848098;"2018/01/13 13:54:58";5.6;75
1515848354;"2018/01/13 13:59:14";5.6;75
1515848662;"2018/01/13 14:04:22";5.6;76
1515848970;"2018/01/13 14:09:30";5.6;76
1515849175;"2018/01/13 14:12:55";5.6;76
1515849327;"2018/01/13 14:15:27";5.6;76
1515851096;"2018/01/13 14:44:56";5.6;76
1515851354;"2018/01/13 14:49:14";5.6;76
1515851712;"2018/01/13 14:55:12";5.6;76
1515851763;"2018/01/13 14:56:03";5.6;76
1515853455;"2018/01/13 15:24:15";5.6;76
1515853815;"2018/01/13 15:30:15";5.6;76
1515854122;"2018/01/13 15:35:22";5.6;76
1515854378;"2018/01/13 15:39:38";5.6;75
1515854686;"2018/01/13 15:44:46";5.5;75
1515854993;"2018/01/13 15:49:53";5.5;75
